tweets,id,len,date,source,likes,retweets,polarity,sentiment,companies
Hey we have something for you,1424763954107146246,72,2021-08-09 16:06:12,Twitter Web App,259,5,0.0,neutral,None
,1424762190461128705,40,2021-08-09 15:59:11,Twitter for iPhone,7,0,0.8,spositive,None
cc,1424739965024538628,18,2021-08-09 14:30:52,Twitter for iPhone,3,0,0.0,neutral,None
We asked the Stocktwits team what s outperformed the S amp P 500 and we got some great responses,1424739260981288962,122,2021-08-09 14:28:04,Twitter for iPhone,87,5,0.0,neutral,None
RT Me after HODLing my Bitcoin for the last several months,1424736805467865094,99,2021-08-09 14:18:19,Twitter Web App,0,216,0.0,neutral,None
What s on your watchlist this week,1424735519959920641,38,2021-08-09 14:13:12,Twitter for iPhone,20,0,0.18333333333333335,wpositive,None
Name one thing that s outperformed the S amp P 500,1424704567003029512,54,2021-08-09 12:10:13,Twitter for iPhone,49,1,0.8,spositive,None
Here s what s trending and most active on Stocktwits this AM,1424704477991514122,111,2021-08-09 12:09:51,Twitter for iPhone,28,8,0.0,neutral,None
Happy Monday here s what futures are looking like S amp P 500 0 16 Nasdaq 0 08 Russell 2K 0 45 Dow Jones 0 28,1424703899722821634,221,2021-08-09 12:07:34,Twitter for iPhone,40,12,-0.1,wnegative,None
RT,1423782105721540608,41,2021-08-06 23:04:41,Twitter for iPhone,0,26544,0.21666666666666667,wpositive,None
Markets are closed S amp P 500 0 16 Nasdaq 0 39 Russell 2K 0 52 Dow Jones 0 41 How d your week go,1423739121571438594,205,2021-08-06 20:13:53,Twitter for iPhone,55,10,0.0,neutral,None
RT Top 10 most active stocks cryptos over the last 24 hours on 1 AMC Entertainment AMC 2 Robinhood HOOD 3 Ocu,1423683813247434763,140,2021-08-06 16:34:06,Twitter Web App,0,15,0.8,spositive,None
If Saturdays are for the boys Sundays are for crypto,1423678988904435712,54,2021-08-06 16:14:56,Twitter for iPhone,54,5,0.0,neutral,None
What was your biggest win of the week What was your biggest loss,1423624997197725696,69,2021-08-06 12:40:23,Twitter for iPhone,27,1,0.8,spositive,None
hey we re waiting,1423624187067895809,54,2021-08-06 12:37:10,Twitter for iPhone,156,30,0.18333333333333335,wpositive,None
Happy Friday Here s what futures are looking like S amp P 500 0 06 Nasdaq 0 10 Russell 2K 0 17 Dow Jones 0 09,1423610139186171906,217,2021-08-06 11:41:21,Twitter for iPhone,43,6,-0.1,wnegative,None
Trending and most active on Stocktwits,1423609369560764419,89,2021-08-06 11:38:17,Twitter for iPhone,33,6,0.2333333333333333,wpositive,None
It s almost Friday and the markets are closed S amp P 500 0 60 Nasdaq 0 77 Russell 2K 1 84 Dow Jones 0 78,1423382352714162177,208,2021-08-05 20:36:12,Twitter for iPhone,46,10,0.0,neutral,None
RT Current Top 10 trending stocks cryptos on 1 Microvast MVST 2 MicroVision MVIS 3 Fastly FSLY 4 Astra ASTR,1423352376891777026,140,2021-08-05 18:37:05,Twitter for iPhone,0,10,0.0,neutral,None
whales,1423308308719472649,159,2021-08-05 15:41:59,Twitter for iPhone,3,0,0.0,neutral,None
RT Just got my weekly update on our rooms block for and we re approaching 50 sold which means if you re plannin,1423308258111070212,140,2021-08-05 15:41:47,Twitter for iPhone,0,12,0.0,neutral,None
What s a company that you d work at but also invest in,1423291628488327177,59,2021-08-05 14:35:42,Twitter for iPhone,29,0,0.0,neutral,None
Trending on Stocktwits,1423259096623554560,72,2021-08-05 12:26:26,Twitter for iPhone,38,6,0.0,neutral,None
It s almost Friday and here s what futures are looking like S amp P 500 0 25 Nasdaq 0 18 Russell 2K 0 38 Dow Jones 0 20,1423258950028480515,224,2021-08-05 12:25:51,Twitter for iPhone,64,8,0.13636363636363635,wpositive,None
RT its lily i m going to make a portfolio called summertime sadness and just put growth stocks in it,1423080203279126533,107,2021-08-05 00:35:34,Twitter for iPhone,0,20,0.0,neutral,None
We re live Come join,1423072339433082881,46,2021-08-05 00:04:19,Twitter for iPhone,10,0,-0.1,wnegative,None
Our HOOD is in 30 min 8 00 PM ET come join us,1423064616905625603,64,2021-08-04 23:33:38,Twitter for iPhone,19,0,0.325,positive,None
Markets are closed S amp P 500 0 46 Nasdaq 0 13 Russell 2K 1 32 Dow Jones 0 92,1423019128902799361,188,2021-08-04 20:32:53,Twitter for iPhone,50,8,0.0,neutral,None
What was the very first stock you bought,1423012996524224512,43,2021-08-04 20:08:31,Twitter Web App,61,7,0.0,neutral,None
Thread on HOOD from,1423004865215844352,54,2021-08-04 19:36:12,Twitter for iPhone,16,3,0.05000000000000002,wpositive,None
HOOD,1423004645614628870,5,2021-08-04 19:35:20,Twitter for iPhone,15,3,0.2,wpositive,None
RT General Motors GM said today it plans to share additional insight into its EV amp AV strategy and growth opportunities on,1422924940802732036,143,2021-08-04 14:18:37,Twitter for iPhone,0,4,0.5,positive,None
Who wants to speak on our tonight about HOOD,1422924893310566406,61,2021-08-04 14:18:25,Twitter for iPhone,31,3,0.0,neutral,None
In honor of tonight s about HOOD drop your favorite Robinhood meme in the replies,1422924797281984520,102,2021-08-04 14:18:02,Twitter for iPhone,13,1,0.0,neutral,None
Trending on Stocktwits,1422901482022653952,72,2021-08-04 12:45:24,Twitter for iPhone,30,5,-0.1,wnegative,None
Here s what futures are looking like this morning S amp P 500 0 24 Nasdaq 0 08 Russell 2K 0 79 Dow Jones 0 30,1422901239755444231,219,2021-08-04 12:44:26,Twitter for iPhone,37,8,0.0,neutral,None
Markets are closed S amp P 500 0 82 Nasdaq 0 54 Russell 2K 0 22 Dow Jones 0 79,1422650949991026695,181,2021-08-03 20:09:52,Twitter Web App,70,14,0.21666666666666667,wpositive,None
Reply to this with a gif that describes your portfolio,1422635841214722048,59,2021-08-03 19:09:50,Twitter Web App,82,5,0.0,neutral,None
RT Top 10 most active stocks cryptos over the last 24 hours on 1 AMC Entertainment AMC 2 S amp P 500 SPY 3 Robinh,1422597609806614537,144,2021-08-03 16:37:55,Twitter for iPhone,0,16,-0.16666666666666666,wnegative,None
RT Source,1422575628545560584,70,2021-08-03 15:10:34,Twitter for iPhone,0,70,-0.6,snegative,None
Tell us what NFTs are in five words or less,1422575589567963138,47,2021-08-03 15:10:25,Twitter for iPhone,26,2,0.0,neutral,None
JC Parets founder of joined on Panic with Friends to discuss the bull market risk management and why you can t teach away crazy Check it out,1422564968197763074,228,2021-08-03 14:28:13,Twitter Web App,12,0,0.0,neutral,None
Trending on Stocktwits,1422531564790030367,72,2021-08-03 12:15:29,Twitter for iPhone,29,3,-0.1,wnegative,None
Futures S amp P 500 0 31 Nasdaq 0 16 Russell 2K 0 76 Dow Jones 0 38,1422531278180655121,170,2021-08-03 12:14:20,Twitter for iPhone,57,10,0.5,positive,None
Markets are closed S amp P 500 0 18 Nasdaq 0 05 Russell 2K 0 47 Dow Jones 0 27,1422288429950308365,188,2021-08-02 20:09:21,Twitter for iPhone,59,12,0.43333333333333335,positive,None
RT My brain when I think about buying more crypto,1422280303922532354,90,2021-08-02 19:37:03,Twitter for iPhone,0,153,0.0,neutral,None
RT HODLing is so easy you literally have to do nothing,1422280238206275586,72,2021-08-02 19:36:48,Twitter for iPhone,0,420,0.13636363636363635,wpositive,None
Here s what s trending on Stocktwits this AM What s on your watchlist,1422179102337941514,122,2021-08-02 12:54:55,Twitter for iPhone,29,3,0.0,neutral,None
It s a new week Here s what futures are looking like this morning S amp P 500 0 38 Nasdaq 0 42 Russell 2K 0 63 Dow Jones 0 27,1422178915540508678,228,2021-08-02 12:54:10,Twitter for iPhone,54,12,0.13636363636363635,wpositive,None
we hope he sees this,1421484507652399107,43,2021-07-31 14:54:51,Twitter for iPhone,9,0,-0.1,wnegative,None
RT For new followers here s summary of what s happening India Stocktwits Community Nifty 500 beta laun,1421484346448486404,140,2021-07-31 14:54:12,Twitter for iPhone,0,8,-0.16666666666666666,wnegative,None
Markets are closed S amp P 500 0 54 Nasdaq 0 71 Russell 2K 0 85 Dow Jones 0 42,1421199866856972288,189,2021-07-30 20:03:47,Twitter for iPhone,66,14,0.0,neutral,None
In five words or less explain the stock market,1421133520647434241,51,2021-07-30 15:40:09,Twitter for iPhone,150,10,0.0,neutral,None
Here s what s trending on Stocktwits this AM What s on your watchlist,1421083984252051457,122,2021-07-30 12:23:18,Twitter for iPhone,36,9,0.0,neutral,None
It s Friday Here s what futures are looking like this morning S amp P 500 0 70 Nasdaq 1 11 Russell 2K 0 63 Dow Jones 0 31,1421083605833506817,234,2021-07-30 12:21:48,Twitter for iPhone,64,13,-0.1,wnegative,None
It s official Our next is going to be about all things HOOD Wednesday 8 4 8 00 PM ET Drop who you think we should have as a speaker,1421082787562594304,185,2021-07-30 12:18:33,Twitter for iPhone,50,8,0.22,wpositive,None
It s almost Friday and the markets are closed S amp P 500 0 42 Nasdaq 0 10 Russell 2K 0 85 Dow Jones 0 43,1420840425351532544,208,2021-07-29 20:15:29,Twitter for iPhone,45,13,0.0,neutral,None
RT Current Top 10 trending stocks cryptos on 1 Robinhood HOOD 2 Intec NTEC 3 High Tide HITI 4 ContextLogic,1420796926245711874,140,2021-07-29 17:22:39,Twitter for iPhone,0,8,0.0,neutral,None
We d pick over both of these tbh,1420743932627935240,47,2021-07-29 13:52:04,Twitter for iPhone,7,0,0.0,neutral,None
Choose your fighter cc,1420743183223332865,60,2021-07-29 13:49:05,Twitter for iPhone,88,6,0.0,neutral,None
that s capital,1420737502009249794,29,2021-07-29 13:26:31,Twitter for iPhone,1,0,1.0,spositive,None
What went downhill faster NKLA or their truck on the hill,1420735093031702528,60,2021-07-29 13:16:56,Twitter for iPhone,80,7,0.0,neutral,None
they re the best we know,1420734134985662466,53,2021-07-29 13:13:08,Twitter for iPhone,1,0,0.0,neutral,None
Trending on Stocktwits,1420718062509113344,72,2021-07-29 12:09:16,Twitter for iPhone,27,5,0.0,neutral,None
cc,1420717907781328900,13,2021-07-29 12:08:39,Twitter for iPhone,3,0,0.0,neutral,None
Thursdays are the diet version of Fridays Change our minds Anyways futures this morning S amp P 500 0 17 Nasdaq 0 06 Russell 2K 0 82 Dow Jones 0 37,1420717835404333060,263,2021-07-29 12:08:22,Twitter for iPhone,39,10,0.0,neutral,None
we ll meat you guys on the moon,1420582751477063685,75,2021-07-29 03:11:35,Twitter for iPhone,10,0,0.0,neutral,None
,1420582416796815360,35,2021-07-29 03:10:15,Twitter for iPhone,4,0,0.0,neutral,None
Vote on our for next week,1420582114274201602,43,2021-07-29 03:09:03,Twitter for iPhone,13,2,0.0,neutral,None
Thank you everyone for joining our We may or may not have one about HOOD Robinhood tomorrow,1420551014525149185,114,2021-07-29 01:05:29,Twitter for iPhone,22,0,0.0,neutral,None
RT Join in to talk AMZN with fintwit,1420536675038597121,80,2021-07-29 00:08:30,Twitter Web App,0,2,0.6000000000000001,spositive,None
Our AMZN is in 45 minutes,1420523257510436864,66,2021-07-28 23:15:11,Twitter for iPhone,19,3,-0.1,wnegative,None
Happy hump day Today s Rip is a hefty one PYPL SHOP and FB brought it in earnings ATVI is being sued over its frat boy culture PFE upped their COVID vaccine sales forecasts by 28 WMT s free tuition benefit is expanding Rip it,1420515103372349444,276,2021-07-28 22:42:47,Twitter for iPhone,12,2,0.525,positive,None
Markets are closed S amp P 500 0 01 Nasdaq 0 69 Russell 2K 1 68 Dow Jones 0 36,1420488157188009990,189,2021-07-28 20:55:42,Twitter for iPhone,41,5,0.0,neutral,None
We re pretty great with gifs,1420422324239618056,148,2021-07-28 16:34:06,Twitter for iPhone,4,0,0.0,neutral,None
What s on your watchlist today,1420422079158042630,31,2021-07-28 16:33:08,Twitter for iPhone,40,6,0.8,spositive,None
Trending on Stocktwits,1420362765710077953,72,2021-07-28 12:37:27,Twitter for iPhone,46,8,0.0,neutral,None
Happy Wednesday Here s what futures are looking like this morning S amp P 500 0 11 Nasdaq 0 40 Russell 2K 0 69 Dow Jones 0 03,1420362531462393860,228,2021-07-28 12:36:31,Twitter for iPhone,53,9,0.0,neutral,None
RT Bitcoin last week vs this week,1420218668592648192,78,2021-07-28 03:04:51,Twitter for iPhone,0,313,-0.1,wnegative,None
RT Earnings season is like the NFL but for stock nerds,1420152970835079168,70,2021-07-27 22:43:48,Twitter for iPhone,0,74,0.4965909090909091,positive,None
Well the markets are closed S amp P 500 0 47 Nasdaq 1 21 Russell 2K 1 24 Dow Jones 0 24,1420113466438922243,198,2021-07-27 20:06:49,Twitter for iPhone,75,17,0.0,neutral,None
RT Our partner put together a great educational webinar for beginner traders This is a great way for new,1420072510058647562,140,2021-07-27 17:24:04,Twitter for iPhone,0,4,0.0,neutral,None
,1420056986306101249,25,2021-07-27 16:22:23,Twitter for iPhone,218,33,0.0,neutral,None
Hey,1420050295938236416,17,2021-07-27 15:55:48,Twitter Web App,17,0,0.0,neutral,None
King of asset management,1420041476784918528,48,2021-07-27 15:20:45,Twitter Web App,51,2,0.0,neutral,None
andy is it a dogecoin whale though,1420035944862920707,46,2021-07-27 14:58:46,Twitter for iPhone,1,0,0.0,neutral,None
Tech stocks need to get in formation thx,1420033375964958724,67,2021-07-27 14:48:34,Twitter Web App,64,2,0.5,positive,None
Overheard on Stocktwits,1420025864507510806,50,2021-07-27 14:18:43,Twitter Web App,47,7,0.0,neutral,None
We re hosting a about AMZN tomorrow 7 28 Reply to this with your favorite Amazon meme,1420022590056316944,135,2021-07-27 14:05:42,Twitter Web App,83,16,0.0,neutral,Amazon
If you ignore it it will go away Diamond Hands Dave,1420014852249161737,104,2021-07-27 13:34:58,Twitter for iPhone,199,20,0.0,neutral,None
Trending on Stocktwits,1419993640647200776,72,2021-07-27 12:10:40,Twitter for iPhone,35,11,-0.1,wnegative,None
Here s what futures are looking like this morning S amp P 500 0 15 Nasdaq 0 01 Russell 2K 0 47 Dow Jones 0 24,1419993273842733086,219,2021-07-27 12:09:13,Twitter for iPhone,34,13,0.25,wpositive,None
Markets are closed S amp P 500 0 23 Nasdaq 0 02 Russell 2K 0 25 Dow Jones 0 23,1419755405920686082,180,2021-07-26 20:24:01,Twitter for iPhone,53,12,0.25,wpositive,None
Your first is managing your portfolio moving forward How do you feel,1419724355760795650,76,2021-07-26 18:20:38,Twitter Web App,63,4,0.0,neutral,None
Sam Bankman Fried Alameda Founder and CEO of Official joined on Panic with Friends to discuss futures the global scale of crypto and more Check it out,1419678159000190980,237,2021-07-26 15:17:04,Twitter Web App,19,4,0.0,neutral,None
Bitcoin is at 38 862 Will it hit 40k by the end of today,1419637850946015248,63,2021-07-26 12:36:53,Twitter for iPhone,20,6,0.8,spositive,None
Trending on Stocktwits,1419637568489017349,72,2021-07-26 12:35:46,Twitter for iPhone,32,7,0.0,neutral,None
Happy Monday Here s what futures are looking like this morning S amp P 500 0 18 Nasdaq 0 21 Russell 2K 0 26 Dow Jones 0 20,1419637448586452992,234,2021-07-26 12:35:17,Twitter for iPhone,42,10,0.2857142857142857,wpositive,None
,1419474470553722885,29,2021-07-26 01:47:40,Twitter for iPhone,3,0,-0.1,wnegative,None
How are you feeling about Bitcoin right now,1419474326965915654,49,2021-07-26 01:47:06,Twitter for iPhone,210,17,0.0,neutral,None
Markets are closed S amp P 500 1 01 Nasdaq 1 03 Russell 2K 0 55 Dow Jones 0 68,1418663680150065153,181,2021-07-23 20:05:53,Twitter for iPhone,84,14,0.3666666666666667,positive,None
Describe your portfolio this week but only with emojis,1418595025009709062,60,2021-07-23 15:33:04,Twitter for iPhone,53,1,-0.009595959595959616,wnegative,None
Our next will be on Wednesday 7 28 at 8 00 PM ET It s going to be about all things AMZN If you want to join or if you know someone who s a good fit reply to this tweet,1418585741349773314,220,2021-07-23 14:56:11,Twitter Web App,25,4,0.0,neutral,None
RT Things Going Down Today Kanye drops new album DONDA Olympics kick off in Tokyo SNAP and TWTR holders PUMPED a,1418550520722165762,140,2021-07-23 12:36:14,Twitter for iPhone,0,5,0.8,spositive,None
Trending on Stocktwits,1418550492859351042,72,2021-07-23 12:36:07,Twitter for iPhone,30,3,-0.1,wnegative,None
Happy Friday Here s what futures are looking like this morning S amp P 500 0 49 Nasdaq 0 38 Russell 2K 0 82 Dow Jones 0 54,1418550349460348934,228,2021-07-23 12:35:33,Twitter for iPhone,45,8,0.0,neutral,None
Markets are closed S amp P 500 0 20 Nasdaq 0 35 Russell 2K 1 55 Dow Jones 0 07,1418303281709948928,181,2021-07-22 20:13:47,Twitter for iPhone,55,15,0.0,neutral,None
Vote on next week s,1418232575533981699,35,2021-07-22 15:32:50,Twitter for iPhone,7,1,0.5,positive,None
,1418232426350972935,17,2021-07-22 15:32:14,Twitter for iPhone,1,0,-0.031111111111111117,wnegative,None
What leaves you heartbroken more often your love life or the Russell 2000 Index,1418192631612551169,82,2021-07-22 12:54:06,Twitter for iPhone,58,3,0.0,neutral,None
RT Things Going Down Today Jobless Claims INCREASE last week Bitcoin ABOVE 32 000 Oil WTI back above 70,1418192301596237824,129,2021-07-22 12:52:48,Twitter for iPhone,0,5,0.0,neutral,None
Trending on Stocktwits,1418185439735951360,72,2021-07-22 12:25:32,Twitter for iPhone,38,4,0.13636363636363635,wpositive,None
Futures this morning S amp P 500 0 10 Nasdaq 0 18 Russell 2K 0 17 Dow Jones 0 10,1418185246621773827,183,2021-07-22 12:24:46,Twitter for iPhone,46,5,0.2523809523809524,wpositive,None
We re live now with an all star panel Come join us,1418000070851579908,102,2021-07-22 00:08:56,Twitter for iPhone,18,4,0.0,neutral,None
T Minus two hours for our weekly This week we re going to be talking about all things Apple at 8 00 PM ET Special guests include and more,1417968876864872448,184,2021-07-21 22:04:59,Twitter for iPhone,16,2,0.0,neutral,Apple
Check out s thread on Apple ahead of our Twitter Spaces tonight,1417968671801200643,97,2021-07-21 22:04:10,Twitter for iPhone,9,0,-0.1,wnegative,Apple
Twitter Spaces 8 PM ET,1417943164833439744,40,2021-07-21 20:22:49,Twitter for iPhone,1,0,-0.0888888888888889,wnegative,None
