tweets,id,len,date,source,likes,retweets,polarity,sentiment,companies
Loving writing the What I am Looking At for club members each morning People like the scene setter which i start around 4 a m Not to be confused with Action Alerts Plus which i am no longer involved in and have left entirely,1446036016389890060,255,2021-10-07 08:53:47,TweetDeck,278,23,0.325,positive,None
Big news The CNBC Investing Club is now the official home to my Charitable Trust It s where you can see our moves before anyone else Join us Go to The Charitable Trust amp my writings are no longer affiliated with Action Alerts Plus in any way,1445892193047154690,275,2021-10-06 23:22:16,Twitter for iPhone,426,35,0.95,spositive,None
COST with incredible monthly numbers BEST OF BREED as we said in our club missive this afternoon,1445868466360098824,100,2021-10-06 21:47:59,TweetDeck,169,9,0.0,neutral,None
now you are talking I was concerned,1445858641127657473,60,2021-10-06 21:08:57,TweetDeck,45,1,0.5,positive,None
I find that too many of the newer investors are too eager too eager to buy too eager to sell too eager to hector,1445858118542503939,116,2021-10-06 21:06:52,TweetDeck,548,27,0.2,wpositive,None
No one wants to hear stop paying so much for Palantir but that s my job,1445856728248033284,76,2021-10-06 21:01:21,TweetDeck,573,21,0.39999999999999997,positive,None
Glad the administration listened and is thinking of opening the Strategic Petroleum Reserve We can t beg U S companies to start producing more again We can show them that prices aren t going up forever if there is no additional demand and there really isn t,1445824197066772490,261,2021-10-06 18:52:05,TweetDeck,292,21,0.0,neutral,None
RT I just read the email and I just started following you about 2 weeks ago after watching you on CNBC for years,1445813447610957827,139,2021-10-06 18:09:22,Twitter for iPhone,0,5,0.6,positive,None
RT Just read it Nice note Jim best line we are investors not traders thanks,1445813408918491138,110,2021-10-06 18:09:13,Twitter for iPhone,0,2,1.0,spositive,None
Just covered 2 best of breed names in the newsletter Don t miss out,1445808650862301191,93,2021-10-06 17:50:18,Twitter for iPhone,96,5,0.0,neutral,None
Rice cakes and writing brain food,1445779173394444298,60,2021-10-06 15:53:10,Twitter for iPhone,1004,29,0.38,positive,None
RT It s only been a couple days but signing up for the charitable trust emails has been great so far enjoy the insight a,1445772259663118345,140,2021-10-06 15:25:42,Twitter for iPhone,0,2,0.25,wpositive,None
RT really big fan love your show if I m not there to watch it don t worry it s been recorded I ve been watching,1445772231158550528,140,2021-10-06 15:25:35,Twitter for iPhone,0,2,0.5,positive,None
RT Enjoying the newsletter sir,1445772185759481864,51,2021-10-06 15:25:24,Twitter for iPhone,0,3,0.09999999999999999,wpositive,None
RT love the investing club Appreciate the insight and explanation behind your moves Thanks Jim,1445772144944640002,125,2021-10-06 15:25:15,Twitter for iPhone,0,2,0.2,wpositive,None
thanks for your teachings,1445753228860166151,65,2021-10-06 14:10:05,TweetDeck,2,2,-0.30496794871794874,negative,None
the companies that have raw cost issues are on the move today i think nat gas will have a very hard time going through 7,1445753107279872015,123,2021-10-06 14:09:36,TweetDeck,86,8,0.5,positive,None
Club Members check your emails A lot to look at this morning FB GM STZ and more,1445736925952811013,114,2021-10-06 13:05:18,Twitter for iPhone,98,6,0.0,neutral,None
Where are we How do we open trade negotiations while they do this to our staunches ally in East Asian,1445684608662585345,128,2021-10-06 09:37:24,TweetDeck,221,23,-0.038888888888888896,wnegative,None
We do not have the energy issues that are bringing down the European markets We are in the opposite situation See last night s Enbridge interview from for the truth,1445684363987881985,182,2021-10-06 09:36:26,TweetDeck,120,7,-0.15555555555555559,wnegative,None
Biggest worry would be Taiwan defending itself and shooting down plane,1445684170374533128,71,2021-10-06 09:35:40,TweetDeck,487,20,0.19166666666666665,wpositive,None
the world doesn t end every other day I will unpack this morning decline in my what i am looking at for club members Open your morning bulletin Good preview of,1445683827423072265,178,2021-10-06 09:34:18,TweetDeck,130,3,0.10416666666666666,wpositive,None
RT cook People with passion can change the world for the better SJ Hard to believe it s been 10 years Celebrating you today and,1445554070320828416,140,2021-10-06 00:58:42,TweetDeck,0,11043,0.0,neutral,None
Thank you Kevin It s all about teaching and educating,1445542075575930887,104,2021-10-06 00:11:02,Twitter for iPhone,107,6,0.0,neutral,None
Tune in now,1445541381242441732,37,2021-10-06 00:08:16,Twitter for iPhone,60,4,0.0,neutral,None
enough already with the Palantir One contract does not a contractor make,1445508133644759040,73,2021-10-05 21:56:09,TweetDeck,674,33,0.0,neutral,None
Link Investment club name,1445494571626950660,63,2021-10-05 21:02:16,TweetDeck,21,0,0.0,neutral,None
the memers can t resist Palantir on a contract from the Army sheesh,1445494295692070921,71,2021-10-05 21:01:10,TweetDeck,639,20,0.2,wpositive,None
Getting ready to dive into a 6 yielder What do we do with FB,1445493703456350212,67,2021-10-05 20:58:49,TweetDeck,145,8,0.5,positive,None
RT I love the CNBC Investing Club Thank you for the transparent knowledge and education format you are provid,1445485796908142597,140,2021-10-05 20:27:24,Twitter for iPhone,0,4,-0.2,wnegative,None
Knock em dead,1445470617008885764,55,2021-10-05 19:27:05,TweetDeck,23,0,0.2,wpositive,None
thanks for the props,1445469681586868234,32,2021-10-05 19:23:22,TweetDeck,14,0,0.13636363636363635,wpositive,None
RT We need a new capitalism Salesforce CEO Marc Benioff says Here s what he thinks that new capitalism should look like https,1445461470158876679,140,2021-10-05 18:50:44,Twitter for iPhone,0,78,0.55,positive,Salesforce
RT Disney for sure now and also Nike Jim thank you for all the amazing work you are doing to help educate people a,1445393535671361545,140,2021-10-05 14:20:47,Twitter for iPhone,0,4,0.0,neutral,"Disney, Nike"
RT Like the buy this morning Watching WYNN,1445393493283721228,72,2021-10-05 14:20:37,Twitter for iPhone,0,1,0.4,positive,None
Business is fabulous,1445387313396293650,46,2021-10-05 13:56:04,TweetDeck,72,10,-0.023838383838383825,wnegative,None
The trust owns Wynn and i feel even better after Mr Hornbuckle from MGM agreed with Matt Maddox from WYNN that there wasn t anything new or shocking with China even as the news drove these stocks down huge MGM s stock has shrugged it off not investment club buy,1445387131342495752,272,2021-10-05 13:55:20,TweetDeck,84,3,0.0,neutral,None
Any names from this morning s Investing Club newsletter that you re watching closely,1445386144313708546,85,2021-10-05 13:51:25,Twitter for iPhone,232,5,0.0,neutral,None
RT Just got your email re Facebook Your guidance to all of us is invaluable assetsoverliabilities,1445384033693835270,122,2021-10-05 13:43:02,Twitter for iPhone,0,3,1.0,spositive,Facebook
RT Excellent analysis of your thinking Thank you for all you do for us,1445383888486998025,96,2021-10-05 13:42:27,Twitter for iPhone,0,4,-0.8,snegative,None
RT Jim Again thank you for all you do Let the haters hate and let the winners make money Keep up all the goo,1445383695578316801,140,2021-10-05 13:41:41,Twitter for iPhone,0,2,0.8,spositive,None
RT 2024 Great stuff Thank you Jim,1445383649898209286,55,2021-10-05 13:41:30,Twitter for iPhone,0,1,0.26,wpositive,None
RT Very much liking the club newsletter Thank you Jim,1445383613906833410,76,2021-10-05 13:41:22,Twitter for iPhone,0,1,1.0,spositive,None
RT Awesome newsletter Thank you,1445383313787654152,62,2021-10-05 13:40:10,Twitter for iPhone,0,2,0.375,positive,None
FIRST TRADE Club members be sure to check your email we re making our first trade for the CNBC Investing Club Get the latest at,1445381452531707904,156,2021-10-05 13:32:46,Twitter for iPhone,162,6,0.25,wpositive,None
Just sent out our pre market newsletter to club members A lot to talk about from PEP earnings to a big call on BBBY Make sure you re on the list at,1445376133059555337,176,2021-10-05 13:11:38,Twitter for iPhone,91,7,0.0,neutral,None
this is what matters,1445290431298801664,29,2021-10-05 07:31:05,Twitter for iPhone,97,1,0.0111111111111111,wpositive,None
this is why i don t want to be too negative 5 down while no charm we have had many a decline well in excess does make me want to look for the next opportunity to buy as i told club members today,1445150133394550791,227,2021-10-04 22:13:36,TweetDeck,223,17,0.2,wpositive,None
RT Got it Thanks for unfiltered upfront information,1445075773606428672,83,2021-10-04 17:18:07,Twitter for iPhone,0,2,0.5,positive,None
Just sent out our thinking on Facebook to club members a lot to talk about Sign up for the latest at,1445072794740563975,126,2021-10-04 17:06:17,Twitter for iPhone,153,9,0.39999999999999997,positive,Facebook
What you missed from this morning s Investor Club email MKC PAYX IBM TSLA DD UNP LUV SKIN CMG and many more names that I had on my radar pre market Sign up for the club and get emails straight to your inbox with what I m watching,1445035064564277249,280,2021-10-04 14:36:21,Twitter for iPhone,102,7,0.4777777777777778,positive,None
Favorite Star Trek episode Cement galoshes tribbles Favorite movie Easy Wrath of Khan Scariest moment Earwigs,1445017737395417091,142,2021-10-04 13:27:30,TweetDeck,94,7,0.0,neutral,None
We gave you this head s up,1445016577871646727,64,2021-10-04 13:22:53,TweetDeck,203,22,0.0,neutral,None
Facebook READ THIS You are losing your shareholder backers like me for CNBC investing club,1445016435563147265,121,2021-10-04 13:22:20,TweetDeck,324,32,0.0,neutral,Facebook
They must change the algo They must I will not support them unlesss they do,1445016189802061825,104,2021-10-04 13:21:21,TweetDeck,831,84,0.09523809523809523,wpositive,None
i am trying to get replays of all of speakers at corporate governance interviews like the one where you said this So right Totally,1444948917968326661,168,2021-10-04 08:54:02,TweetDeck,10,0,-0.19722222222222222,wnegative,None
These double loss Sundays Fantasy and reality make Mondays hard but at least i don t work at Facebook,1444948414265970689,108,2021-10-04 08:52:02,TweetDeck,797,44,0.0,neutral,Facebook
not only did the Eagles lose but i didn t play Patterson,1444772818491789314,58,2021-10-03 21:14:17,TweetDeck,177,4,0.0,neutral,None
the gang handled the loss well,1444769862706941962,54,2021-10-03 21:02:32,Twitter for iPhone,431,9,0.0,neutral,None
so not over,1444745821761818636,37,2021-10-03 19:27:00,Twitter for iPhone,94,2,0.0,neutral,None
charlotte and lisa in the house,1444737106128089098,58,2021-10-03 18:52:22,Twitter for iPhone,1643,15,0.0,neutral,None
flyeaglesfly,1444717527058296832,38,2021-10-03 17:34:34,Twitter for iPhone,158,4,0.0,neutral,None
we re jacked,1444707333251215364,39,2021-10-03 16:54:04,Twitter for iPhone,271,13,0.3,wpositive,None
Wow Okay benching Friermuth,1444377192000069638,53,2021-10-02 19:02:12,TweetDeck,34,1,0.8,spositive,None
Ragu is a great pillow for Marley,1444358747569197072,58,2021-10-02 17:48:54,Twitter for iPhone,258,1,0.0,neutral,None
Crunch time thinking Kirk Goedert Freiermuth or total flier Quez Only room for one,1444356693828194306,101,2021-10-02 17:40:45,TweetDeck,10,0,0.0,neutral,None
no bigger Bengal fan than Sara,1444345869634048007,66,2021-10-02 16:57:44,TweetDeck,8,0,0.55,positive,None
RT Congratulations I ve joined and I m looking forward to more of your enthusiastic guidance,1444297063169134593,119,2021-10-02 13:43:48,Twitter for iPhone,0,5,0.0,neutral,None
Cheers,1444108492730732551,58,2021-10-02 01:14:29,Twitter for iPhone,127,1,0.19318181818181818,wpositive,None
If you needed a sign to join the new Investing Club this is it Head over to to sign up and be one of the first to get in on my in depth market analysis,1444107131947556869,209,2021-10-02 01:09:05,Twitter for iPhone,681,26,0.0,neutral,None
To join the club head to,1444106198056374276,49,2021-10-02 01:05:22,Twitter for iPhone,62,5,0.0,neutral,None
What a way to celebrate the launch of the Investing Club Thank you We can t wait to have you back on the show,1444105538481045506,156,2021-10-02 01:02:45,Twitter for iPhone,182,6,0.08750000000000002,wpositive,None
A changing of the guard in Cramerica Welcome to the Mad Money set,1444061098584461314,103,2021-10-01 22:06:09,Twitter for iPhone,171,9,0.0,neutral,None
RT Just joined the club Jimmy Chill Follow you wherever you go,1444058593192513536,92,2021-10-01 21:56:12,Twitter for iPhone,0,2,0.0,neutral,None
You ve got horse sense Ken Join the club,1444052121242980358,91,2021-10-01 21:30:29,Twitter for iPhone,63,2,0.0,neutral,None
there will soon be a changing of the guard on the set tonight,1444043776339681282,62,2021-10-01 20:57:19,TweetDeck,379,23,0.0,neutral,None
,1444021295797186567,51,2021-10-01 19:28:00,Twitter for iPhone,55,2,0.2,wpositive,None
yah Thanks for joining the club,1444018906163724289,83,2021-10-01 19:18:30,Twitter for iPhone,45,3,1.0,spositive,None
RT All set Jim Signed up today Best of luck,1444015039783084035,91,2021-10-01 19:03:08,Twitter for iPhone,0,2,0.4083333333333334,positive,None
Excited to have you Get in depth analysis of how I run my Charitable Trust Head over to to be one of the first on the list,1444014895901597702,172,2021-10-01 19:02:34,Twitter for iPhone,49,0,0.3333333333333333,positive,None
RT Congratulations Mr Cramer Your guidance had helped my portfolio tremendously over the years There are,1444014163672633373,140,2021-10-01 18:59:39,Twitter for iPhone,0,3,0.525,positive,None
Dare i think the Jets get their first win,1444007422130065443,66,2021-10-01 18:32:52,TweetDeck,32,2,0.0,neutral,None
Will you give me a break It was Boyd s night I got twenty from him,1444007312600010769,93,2021-10-01 18:32:26,TweetDeck,38,2,0.25,wpositive,None
